Slapton Wood Catchment                                                          
    51    71     20.00
    101.47     99.68     97.21     93.76     91.40     89.09     85.12     81.27
     77.06     75.97     75.28     74.69     75.06     77.41     82.17     87.51
     92.43     96.69     99.54    102.02    104.61    106.43    106.77   9999.00
   9999.00   9999.00   9999.00
   9999.00    127.75    127.56    127.09    126.46    125.75    124.89    123.96
    123.09    122.28    121.31    120.15    118.90    117.62    116.37    115.15
    114.14    112.96    111.51    109.98    108.48    107.08    105.69    104.06
    102.40    100.74     99.19     96.89     94.01     91.75     88.33     83.49
     78.64     76.06     75.68     75.80     76.59     80.05     84.71     89.75
     94.69     98.92    101.23    103.63    105.79    106.68    106.83   9999.00
   9999.00   9999.00   9999.00
   9999.00    128.83    128.75    128.27    127.50    126.69    125.82    124.87
    123.84    122.82    121.79    120.94    119.98    118.89    117.68    116.44
    115.12    113.74    112.43    111.08    109.64    108.15    106.59    105.08
    103.46    101.88    100.38     99.08     96.83     93.83     90.70     85.80
     79.95     76.07     75.97     76.45     79.16     83.63     88.15     92.47
     97.04    100.48    102.90    105.19    106.58    106.76    106.86   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.59    129.54    129.33    128.63    127.79    126.96    126.03
    124.97    123.97    122.85    121.79    121.20    120.38    119.18    117.96
    116.66    114.96    113.61    112.55    111.20    109.49    107.61    105.97
    104.34    102.73    101.17     99.65     97.94     94.56     91.09     86.32
     80.12     76.35     77.13     79.67     83.39     87.68     91.46     95.41
     99.18    101.93    104.30    106.17    106.71    106.81    106.88   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.74    129.62    129.55    129.36    128.78    128.07    127.29
    126.39    125.39    124.31    123.14    122.45    121.70    120.68    119.58
    118.48    116.94    115.32    114.38    113.14    111.13    108.83    106.69
    104.94    103.26    101.58     99.80     97.46     93.89     90.13     85.63
     81.39     79.15     81.09     84.50     88.44     91.90     94.87     98.22
    101.27    103.76    105.63    106.60    106.78    106.89   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.83    129.68    129.58    129.55    129.45    129.19    128.63
    127.85    127.00    126.00    124.95    123.96    123.00    122.13    121.29
    120.64    119.46    117.91    116.64    115.17    113.10    110.53    107.79
    105.60    103.65    101.66     99.56     96.58     92.62     87.91     84.04
     83.08     83.24     86.07     89.67     92.27     95.16     98.00    101.12
    104.20    105.92    106.58    106.80    106.90    107.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.87    129.74    129.64    129.60    129.58    129.57    129.49
    129.08    128.54    127.71    126.80    125.78    124.75    123.79    122.97
    122.42    121.62    120.44    119.05    117.16    114.88    112.36    109.33
    106.54    104.29    101.85     99.01     95.53     91.61     87.76     84.80
     84.79     87.14     90.78     93.53     95.89     98.49    101.48    104.53
    106.50    106.74    106.82    106.94    107.04   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.88    129.76    129.71    129.67    129.65    129.62    129.59
    129.58    129.48    129.16    128.52    127.61    126.58    125.54    124.65
    123.83    123.02    122.21    121.30    119.38    116.75    114.07    111.18
    107.94    105.35    102.46     99.01     95.21     91.71     89.27     87.79
     88.36     91.37     94.88     97.44     99.65    102.33    105.34    106.50
    106.81    106.91    107.00    107.09   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
    130.10    129.92    129.80    129.77    129.74    129.72    129.70    129.68
    129.68    129.66    129.62    129.48    129.12    128.27    127.26    126.31
    125.40    124.46    123.55    122.68    121.45    119.04    116.07    113.04
    109.58    106.68    103.40     99.13     95.15     91.81     90.45     90.18
     91.32     94.57     98.11    100.64    103.31    105.83    106.77    106.92
    107.04    107.17    107.24   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.90    129.85    129.86    129.85    129.79    129.78    129.78
    129.79    129.76    129.71    129.63    129.57    129.39    128.73    127.83
    126.94    125.98    124.96    123.88    122.76    121.37    118.56    114.94
    111.34    108.03    104.26     99.38     95.44     92.02     91.20     91.66
     93.49     96.72     99.80    103.09    105.97    106.83    107.08    107.24
    107.41    107.44    107.55   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    129.94    129.88    129.89    129.91    129.88    129.86    129.89
    129.89    129.87    129.83    129.72    129.65    129.59    129.48    129.05
    128.37    127.37    126.26    125.05    123.79    122.57    121.10    117.09
    112.94    109.53    105.76    100.96     96.66     93.48     92.19     93.34
     95.32     97.71    100.94    104.74    106.67    106.95    107.30    107.56
    107.66   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    130.05    129.97    129.96    129.95    129.93    129.93    129.96
    129.96    129.95    129.90    129.84    129.76    129.64    129.58    129.56
    129.40    128.55    127.27    126.00    124.65    123.19    122.04    118.77
    114.20    110.80    107.40    102.82     98.33     95.99     94.91     95.36
     96.40     98.01    101.47    105.64    106.79    107.06    107.44    107.73
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00   9999.00    130.12    130.08    130.10    130.03    130.01    130.07
    130.10    130.10    130.01    129.95    129.85    129.74    129.70    129.71
    129.65    129.15    127.81    126.58    125.41    123.75    122.26    119.46
    115.21    111.96    108.39    103.97     99.57     97.70     96.87     96.78
     97.30     98.39    101.75    105.97    106.95    107.23    107.48   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00   9999.00    130.15    130.05    130.04    129.99    129.94    129.99
    130.04    130.12    130.12    130.10    129.99    129.90    129.87    129.84
    129.74    129.26    127.92    126.58    125.21    123.69    122.21    119.60
    115.81    112.45    108.64    104.41    100.44     98.54     97.96     97.77
     98.07     99.07    102.35    106.07    107.01    107.30   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
   9999.00    130.09    129.97    129.90    129.87    129.88    129.85    129.87
    129.89    129.94    129.96    129.98    130.00    129.93    129.80    129.72
    129.66    129.05    127.49    125.99    124.50    123.05    121.39    118.41
    115.05    112.07    108.47    104.65    100.87     98.81     98.45     98.41
     98.68     99.52    102.68    105.91    106.85    107.01   9999.00   9999.00
   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00   9999.00
   9999.00   9999.00   9999.00
    130.18    130.00    129.86    129.83    129.84    129.84    129.82    129.79
